taxa_id,Kingdom,Phylum,Class,Orders,Family,Genus,Species,common_name,RecordsWithDenominators,NeoplasiaWithDenominators,NeoplasiaPrevalence,-,MalignancyKnown,Malignant,MalignancyPrevalence,PropMalignant,Benign,BenignPrevalence,PropBenign,--,RecordsFromAllSources,NeoplasiaFromAllSources,Necropsies,#Sources,SE_simple
3368,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Pleurodeles,Pleurodeles waltl,NA,8,1,0.125,-,1,0,0,0,1,0.125,1,-,8,1,8,3,0.353553391
19338,Animalia,Apoidea,Ampulicidae,Ampulicinae,Ampulicini,Ampulex,Ampulex compressa,Jewel Wasp,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
19698,Animalia,Acanthopterygii,Perciformes,Acanthuroidei,Siganidae,Siganus,Siganus doliatus,Barred Spinefoot,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1812,Animalia,Chordata,Actinopterygii,Perciformes,Sphyraenidae,Sphyraena,Esox sphyraena,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
189,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Amazona,Amazona albifrons,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
4180,Animalia,Chordata,Reptilia,Squamata,Scincidae,Tiliqua,Tiliqua scincoides,Eastern Blue Tongued Skink,25,6,0.24,-,6,4,0.16,0.666666667,2,0.08,0.333333333,-,25,6,25,14,0.2
2460,Animalia,Chordata,Mammalia,Primates,Atelidae,Lagothrix,Lagothrix cana,NA,5,1,0.2,-,1,0,0,0,1,0.2,1,-,5,1,5,1,0.447213595
241,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Ammospermophilus,Ammospermophilus leucurus,NA,1,1,1,-,1,1,1,1,0,0,0,-,1,1,1,1,1
125,Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,Agkistrodon contortrix,NA,21,2,0.095238095,-,2,1,0.047619048,0.5,1,0.047619048,0.5,-,21,2,21,11,0.21821789
2526,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,Leopardus pardalis,Ocelot,11,3,0.272727273,-,3,2,0.181818182,0.666666667,1,0.090909091,0.333333333,-,11,3,11,9,0.301511345
14456,Animalia,Chordata,Aves,Piciformes,Ramphastidae,Ramphastos,Ramphastos tucanus,Red-billed toucan,15,0,0,-,0,0,0,NA,0,0,NA,-,15,0,15,1,0.25819889
1309,Animalia,Chordata,Actinopteri,Cichliformes,Cichlidae,Cichla,Cichla ocellaris,Peacock Bass,6,0,0,-,0,0,0,NA,0,0,NA,-,6,0,6,5,0.40824829
141,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,Aix sponsa,NA,33,5,0.151515152,-,5,3,0.090909091,0.6,2,0.060606061,0.4,-,33,5,33,14,0.174077656
1229,Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Chinemys,Chinemys megalocephala,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
4554,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,Zonotrichia albicollis,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
3581,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus,Ptilinopus roseicapilla,NA,5,0,0,-,0,0,0,NA,0,0,NA,-,5,0,5,3,0.447213595
2023,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Gekko,Goniurosaurus hainanensis,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
2629,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Lophospingus,Lophospingus pusillus,NA,8,0,0,-,0,0,0,NA,0,0,NA,-,8,0,8,4,0.353553391
19692,Animalia,Acanthopterygii,Perciformes,Labroidei,Pomacentridae,Chrysiptera,Chrysiptera cyanea,Blue Devil Fish,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,1,0.5
1153,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Chalcopsitta,Chalcopsitta sintillata,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
2736,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,Mantella viridis,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
4531,Animalia,Chordata,Actinopterygii,Lophiiformes,Ogcocephalidae,Zalieutes,Zalieutes elater,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,2,0.577350269
4200,Animalia,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,Diplobatis,Torpedo marmorata,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
3130,Animalia,Arthropoda,Arachnida,Scorpiones,Scorpionidae,Pandinus,Pandinus imperator,Jungle Scorpion,6,0,0,-,0,0,0,NA,0,0,NA,-,6,0,6,5,0.40824829
4413,Animalia,Chordata,Reptilia,Squamata,Diplodactylidae,Diplodactylus,Uroplatus lineatus,NA,8,0,0,-,0,0,0,NA,0,0,NA,-,8,0,8,3,0.353553391
340,Animalia,Chordata,Reptilia,Squamata,Aniliidae,Anilius,Anilius scytale,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
3679,Animalia,Chordata,Amphibia,Anura,Rhinophrynidae,Rhinophrynus,Rhinophrynus dorsalis,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1985,Animalia,Chordata,Aves,Columbiformes,Columbidae,Geopelia,Geopelia striata,NA,5,1,0.2,-,1,1,0.2,1,0,0,0,-,5,1,5,1,0.447213595
3514,Animalia,Chordata,Actinopterygii,Perciformes,Pseudochromidae,Pseudochromis,Pseudochromis fridmani,NA,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,2,0.5
15388,Animalia,Chordata,Reptilia,Squamata,Scincidae,Leiolopisma,Leiolopisma telfairii,Telfair skink,7,0,0,-,0,0,0,NA,0,0,NA,-,7,0,7,1,0.377964473
3692,Animalia,Arthropoda,Insecta,Orthoptera,Romaleidae,Romalea,Romalea microptera,Florida Locust,5,0,0,-,0,0,0,NA,0,0,NA,-,5,0,5,1,0.447213595
2364,Animalia,Chordata,Reptilia,Squamata,Colubridae,Hypsiglena,Hypsiglena torquata,NA,16,1,0.0625,-,1,0,0,0,1,0.0625,1,-,16,1,16,6,0.25
1410,Animalia,Chordata,Actinopterygii,Perciformes,Priacanthidae,Cookeolus,Cookeolus japonicus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
18832,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,Passer domesticus,House Sparrow,8,0,0,-,0,0,0,NA,0,0,NA,-,8,0,8,1,0.353553391
2494,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,Larus delawarensis,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,3,0.577350269
1531,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus oreganus,NA,6,1,0.166666667,-,1,1,0.166666667,1,0,0,0,-,6,1,6,4,0.40824829
3825,Animalia,Chordata,Actinopterygii,Characiformes,Prochilodontidae,Semaprochilodus,Semaprochilodus taeniurus,Silver Prochilodus,6,0,0,-,0,0,0,NA,0,0,NA,-,6,0,6,1,0.40824829
2231,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,Hexagrammos,Hexagrammos decagrammus,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
9395,Animalia,Chordata,Reptilia,Squamata,Natricidae,Natrix,Natrix maura,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
3155,Animalia,Chordata,Aves,Passeriformes,Paradisaeidae,Paradisaea,Paradisaea raggiana,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
4395,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,Urocyon littoralis,NA,6,1,0.166666667,-,1,1,0.166666667,1,0,0,0,-,6,1,6,3,0.40824829
18466,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Triturus,Triturus cristatus,Great Crested Newt,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
1385,Animalia,Chordata,Aves,Galliformes,Odontophoridae,Colinus,Colinus leucopogon,NA,18,2,0.111111111,-,2,1,0.055555556,0.5,1,0.055555556,0.5,-,18,2,18,4,0.23570226
130,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Agosia,Agosia chrysogaster,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
464,Animalia,Chordata,Actinopterygii,Gymnotiformes,Apteronotidae,Apteronotus,Apteronotus albifrons,Black ghost knife fish,5,0,0,-,0,0,0,NA,0,0,NA,-,5,0,5,2,0.447213595
3537,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittrichas,Psittrichas fulgidus,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,2,0.577350269
19720,Animalia,Ostariophysi,Siluriformes,Callichthyidae,Corydoradinae,Corydoras,Corydoras sychri,Sychri Catfish,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
1723,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Eidolon,Eidolon helvum,NA,31,1,0.032258065,-,1,1,0.032258065,1,0,0,0,-,31,1,31,7,0.179605302
3311,Animalia,Chordata,Aves,Piciformes,Picidae,Dryobates,Picoides pubescens,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
3490,Animalia,Chordata,Aves,Passeriformes,Eurylaimidae,Psarisomus,Psarisomus dalhousiae,NA,15,0,0,-,0,0,0,NA,0,0,NA,-,15,0,15,5,0.25819889
4506,Animalia,Chordata,Aves,Accipitriformes,Cathartidae,Vultur,Vultur gryphus,NA,6,1,0.166666667,-,6,0,0,0.833333333,1,0.166666667,0.166666667,-,11,6,6,5,0.40824829
724,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos grunniens,NA,1,1,1,-,1,1,1,1,0,0,0,-,1,1,1,1,1
19684,Animalia,Elasmobranchii,Euselachii,Myliobatiformes,Potamotrygonidae,Potamotrygon,Potamotrygon hystrix,Porcupine River Stingray,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
538,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Jamaican Fruit bat,80,5,0.0625,-,5,3,0.0375,0.6,2,0.025,0.4,-,80,5,80,8,0.111803399
1088,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercocebus,Cercocebus agilis,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
3686,Animalia,Chordata,Mammalia,Macroscelidea,Macroscelididae,Rhynchocyon,Rhynchocyon petersi,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
865,Animalia,Chordata,Reptilia,Crocodylia,Crocodylidae,Caiman,Caiman crocodilus,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
1667,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Deroptyus,Deroptyus accipitrinus,NA,7,0,0,-,0,0,0,NA,0,0,NA,-,7,0,7,5,0.377964473
19706,Animalia,Tetraodontiformes,Tetraodontoidei,Tetraodontidae,Tetraodontinae,Arothron,Arothron stellatus,Spotted Pufferfish,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
3414,Animalia,Chordata,Reptilia,Squamata,Polychrotidae,Polychrus,Polychrus acutirostris,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
6613,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ducula,Ducula aenea,Chestnut-naped Imperial Pigeon,6,0,0,-,0,0,0,NA,0,0,NA,-,6,0,6,1,0.40824829
19753,Animalia,Gasterosteiformes,Syngnathoidei,Syngnathidae,Syngnathinae,Syngnathus,Syngnathus rostellatus,Nilssons Pipefish,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
19778,Animalia,Arthropoda,Malacostraca,Decapoda,Coenobitidae,Coenobita,Coenobita perlatus,Land Hermit Crab,9,0,0,-,0,0,0,NA,0,0,NA,-,9,0,9,1,0.333333333
10747,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,Regulus regulus,Goldcrest,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
1077,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Cepphus,Cepphus columba,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,2,0.577350269
3442,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Pomoxis,Pomoxis nigromaculatus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
3005,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus viridescens,NA,8,0,0,-,0,0,0,NA,0,0,NA,-,8,0,8,4,0.353553391
1687,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys,Dipodomys deserti,NA,3,2,0.666666667,-,2,0,0,0,2,0.666666667,1,-,3,2,3,3,0.577350269
963,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Caranx,Caranx caninus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1420,Animalia,Chordata,Aves,Coraciiformes,Coraciidae,Coracias,Coracias spatulatus,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
2032,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Gopherus,Gopherus agassizii,Desert tortoise,27,0,0,-,0,0,0,NA,0,0,NA,-,27,0,27,9,0.19245009
185,Animalia,Chordata,Actinopterygii,Cichliformes,Cichlidae,Amatitlania,Amatitlania kanna,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
11,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera pardus,NA,20,6,0.3,-,6,2,0.1,0.5,3,0.15,0.5,-,21,7,20,15,0.223606798
1164,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Chamaeleo,Chamaeleo quadricornis,NA,5,0,0,-,0,0,0,NA,0,0,NA,-,5,0,5,2,0.447213595
255,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,Amphiprion,Amphiprion frenatus,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
5949,Animalia,Chordata,Reptilia,Squamata,Lacertidae,Zootoca,Zootoca vivipara,Common lizard,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
6086,Animalia,Chordata,Aves,Passeriformes,Turdidae,Zoothera,Zoothera mollissima,Thrush,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
36,Animalia,Chordata,Reptilia,Squamata,Agamidae,Acanthosaura,Acanthosaura lepidogaster,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
2405,Animalia,Chordata,Aves,Passeriformes,Irenidae,Irena,Irena puella,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
19399,Animalia,Reptilia,Squamata,Autarchoglossa,Helodermatidae,Heloderma,Heloderma exasperatum,Beaded lizard,7,0,0,-,0,0,0,NA,0,0,NA,-,7,0,7,1,0.377964473
4003,Animalia,Chordata,Gastropoda,Stylommatophora,Succineidae,Succinea,Succinea putris,NA,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,1,0.5
1954,Animalia,Chordata,Aves,Passeriformes,Leiotrichidae,Garrulax,Garrulax galbanus,Yellow-bellied laughing thrush,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,2,0.577350269
1425,Animalia,Chordata,Reptilia,Squamata,Boidae,Corallus,Corallus caninus,Emerald Tree boa,54,3,0.055555556,-,3,2,0.037037037,0.666666667,1,0.018518519,0.333333333,-,54,3,54,21,0.136082763
3567,Animalia,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Epalzeorhynchos,Pteropus vampyrus,NA,8,1,0.125,-,1,1,0.125,1,0,0,0,-,8,1,8,4,0.353553391
3701,Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Sacalia,Sacalia quadriocellata,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
2883,Animalia,Chordata,Aves,Musophagiformes,Musophagidae,Musophaga,Musophaga violacea,Violet Plaintain Eater,22,0,0,-,0,0,0,NA,0,0,NA,-,22,0,22,10,0.213200716
992,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Carduelis,Carduelis lawrencei,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1176,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Charmosyna,Charmosyna aureicincta,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
120,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Agapornis,Agapornis nigrigenis,Black-cheeked Lovebird,108,2,0.018518519,-,2,0,0,0,2,0.018518519,1,-,108,2,108,3,0.096225045
2548,Animalia,Chordata,Mammalia,Carnivora,Felidae,Leptailurus,Leptailurus serval,Serval,7,2,0.285714286,-,2,1,0.142857143,0.5,1,0.142857143,0.5,-,7,2,7,5,0.377964473
19634,Animalia,Ostariophysi,Siluriformes,Loricariidae,Hypoptopomatinae,Otocinclus,Otocinclus flexilis,Imitator Sucker Catfish,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,1,0.577350269
3714,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Salarias,Salarias fasciatus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
223,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,Ambystoma mexicanum,Axolotl,73,5,0.068493151,-,5,5,0.068493151,1,0,0,0,-,73,5,73,18,0.117041147
320,Animalia,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus houstonensis,NA,18,0,0,-,0,0,0,NA,0,0,NA,-,18,0,18,3,0.23570226
1763,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Enteroctopus,Enteroctopus dofleini,NA,8,0,0,-,0,0,0,NA,0,0,NA,-,8,0,8,4,0.353553391
2873,Animalia,Chordata,Actinopterygii,Perciformes,Moronidae,Morone,Morone saxatilis,NA,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,1,0.5
2216,Animalia,Chordata,Actinopterygii,Anguilliformes,Congridae,Heteroconger,Heteroconger hassi,Garden Eel,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,2,0.5
3364,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,Plethodon glutinosus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
19331,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,Spinus cucullatus,Red Siskin,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,1,0.5
19694,Animalia,Acanthopterygii,Perciformes,Labroidei,Labridae,Centrolabrus,Centrolabrus exoletus,Rock Cook,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
2449,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Ostraciidae,Lactophrys,Lactophrys bicaudalis,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
956,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Aracanidae,Capropygia,Capropygia unistriata,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
2084,Animalia,Chordata,Aves,Passeriformes,Cotingidae,Gymnoderus,Gymnoderus foetidus,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
3335,Animalia,Chordata,Reptilia,Squamata,Colubridae,Pituophis,Pituophis catenifer,Albino Bull Snake,25,9,0.36,-,9,8,0.32,0.888888889,1,0.04,0.111111111,-,25,9,25,11,0.2
3436,Animalia,Chordata,Actinopterygii,Perciformes,Pomacanthidae,Pomacanthus,Pomacanthus xanthometopon,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
19621,Animalia,Euchelicerata,Arachnida,Araneae,Eresidae,Stegodyphus,Stegodyphus sarasinorum,Indian Social Spider,6,0,0,-,0,0,0,NA,0,0,NA,-,6,0,6,1,0.40824829
3197,Animalia,Chordata,Mammalia,Rodentia,Pedetidae,Pedetes,Pedetes capensis,NA,3,1,0.333333333,-,1,1,0.333333333,1,0,0,0,-,3,1,3,2,0.577350269
545,Animalia,Chordata,Reptilia,Squamata,Elapidae,Aspidelaps,Aspidelaps lubricus,NA,8,1,0.125,-,1,1,0.125,1,0,0,0,-,8,1,8,5,0.353553391
1284,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,Chromis,Chromis multilineata,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
556,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,Asterias rubens,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1467,Animalia,Chordata,Aves,Anseriformes,Anatidae,Coscoroba,Coscoroba coscoroba,NA,7,0,0,-,0,0,0,NA,0,0,NA,-,7,0,7,5,0.377964473
1784,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus africanus,NA,2,1,0.5,-,1,0,0,0,1,0.5,1,-,2,1,2,1,0.707106781
833,Animalia,Chordata,Aves,Charadriiformes,Burhinidae,Burhinus,Burhinus superciliaris,Peruvian Thick-knee,12,0,0,-,0,0,0,NA,0,0,NA,-,12,0,12,4,0.288675135
22,Animalia,Chordata,Reptilia,Squamata,Anguidae,Abronia,Abronia graminea,NA,6,0,0,-,0,0,0,NA,0,0,NA,-,6,0,6,3,0.40824829
1705,Animalia,Chordata,Aves,Piciformes,Picidae,Dryocopus,Dryocopus pileatus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
943,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Tetraodontidae,Canthigaster,Canthigaster punctatissima,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
1710,Animalia,Chordata,Amphibia,Anura,Microhylidae,Dyscophus,Dyscophus antongilii,Tamato frog,54,4,0.074074074,-,4,2,0.037037037,0.5,2,0.037037037,0.5,-,54,4,54,20,0.136082763
2708,Animalia,Chordata,Reptilia,Squamata,Viperidae,Macrovipera,Macrovipera schweizeri,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
2339,Animalia,Chordata,Actinopterygii,Characiformes,Characidae,Hyphessobrycon,Hyphessobrycon anisitsi,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
567,Animalia,Chordata,Mammalia,Primates,Cebidae,Ateles,Ateles fusciceps,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
818,Animalia,Chordata,Aves,Bucerotiformes,Bucorvidae,Bucorvus,Bucorvus abyssinicus,Abyssinian Ground Hornbill,14,0,0,-,0,0,0,NA,0,0,NA,-,14,0,14,2,0.267261242
2328,Animalia,Chordata,Amphibia,Anura,Leiuperidae,Engystomops,Hymenochirus boettgeri,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
2012,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,NA,7,1,0.142857143,-,1,1,0.142857143,1,0,0,0,-,7,1,7,2,0.377964473
19792,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Heliconius,Heliconius melpomene,Postman Butterfly,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,1,0.577350269
4481,Animalia,Chordata,Reptilia,Squamata,Viperidae,Vipera,Vipera aspis,NA,3,0,0,-,0,0,0,NA,0,0,NA,-,3,0,3,2,0.577350269
1187,Animalia,Chordata,Actinopterygii,Perciformes,Cheilodactylidae,Cheilodactylus,Cheilodactylus vestitus,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
19506,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Cyprinodontidae,Aphanius,Aphanius dispar,Arabian Killifish,38,0,0,-,0,0,0,NA,0,0,NA,-,38,0,38,1,0.162221421
3500,Animalia,Chordata,Amphibia,Anura,Hylidae,Pseudacris,Pseudacris regilla,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
901,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Callocephalon,Callocephalon fimbriatum,NA,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
3180,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,Passer luteus,NA,12,1,0.083333333,-,1,1,0.083333333,1,0,0,0,-,12,1,12,2,0.288675135
415,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Aonyx,Aonyx cinerea,NA,5,0,0,-,0,0,0,NA,0,0,NA,-,5,0,5,4,0.447213595
3108,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Oxyjulis,Oxyjulis californica,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
1979,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Geochelone,Geochelone elegans,NA,8,0,0,-,0,0,0,NA,0,0,NA,-,8,0,8,7,0.353553391
551,Animalia,Chordata,Amphibia,Anura,Myobatrachidae,Assa,Assa darlingtoni,NA,5,0,0,-,0,0,0,NA,0,0,NA,-,5,0,5,1,0.447213595
8217,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Cephalophus,Cephalophus natalensis,Red forest duiker,1,0,0,-,0,0,0,NA,0,0,NA,-,1,0,1,1,1
3441,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Pomoxis,Pomoxis annularis,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
293,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas falcata,NA,1,1,1,-,1,1,1,1,0,0,0,-,1,1,1,1,1
3355,Animalia,Chordata,Aves,Anseriformes,Anatidae,Plectropterus,Plectropterus gambensis,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
4236,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,Tragelaphus scriptus,NA,4,0,0,-,0,0,0,NA,0,0,NA,-,4,0,4,1,0.5
3408,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Poicephalus,Poicephalus meyeri,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
19329,Animalia,Mollusca,Gastropoda,NA,Helicidae,Cornu,Cornu aspersum,Garden snail,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
2571,Animalia,Chordata,Aves,Columbiformes,Columbidae,Leucosarcia,Leucosarcia melanoleuca,NA,3,1,0.333333333,-,0,0,0,NA,0,0,NA,-,3,1,3,2,0.577350269
1944,Animalia,Chordata,Aves,Columbiformes,Columbidae,Gallicolumba,Gallicolumba xanthonura,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,2,0.707106781
3767,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus niger,NA,2,0,0,-,0,0,0,NA,0,0,NA,-,2,0,2,1,0.707106781
3520,Animalia,Chordata,Aves,Piciformes,Ramphastidae,Psilopogon,Psilopogon pyrolophus,NA,3,1,0.333333333,-,1,1,0.333333333,1,0,0,0,-,3,1,3,3,0.577350269
